Time,Extension,Load
(sec),(mm),(N)
26.00000,10.83352,3.80198
26.10000,10.87456,3.80631
26.20000,10.91665,3.82299
26.30000,10.95831,3.83240
26.40000,10.99977,3.83880
26.50000,11.04123,3.84666
26.60000,11.08269,3.85429
26.70000,11.12394,3.86431
26.80000,11.16644,3.87680
26.90000,11.20831,3.89034
27.00000,11.24998,3.89590
27.10000,11.29123,3.90318
27.20000,11.33352,3.91371
27.30000,11.37561,3.93116
27.40000,11.41706,3.93442
27.50000,11.45831,3.94587
27.60000,11.49998,3.95323
27.70000,11.54165,3.96978
27.80000,11.58436,3.97612
27.90000,11.62581,3.98483
28.00000,11.66748,3.99480
28.10000,11.70810,3.99830
28.20000,11.74998,4.01007
28.30000,11.79186,4.02235
28.40000,11.83373,4.03768
28.50000,11.87436,4.04451
28.60000,11.91519,4.05138
28.70000,11.95769,4.06089
28.80000,11.99998,4.07468
28.90000,12.04185,4.08476
29.00000,12.08310,4.09533
29.10000,12.12435,4.09949
29.20000,12.16665,4.11251
29.30000,12.20852,4.12209
29.40000,12.25060,4.13122
29.50000,12.29185,4.14294
29.60000,12.33310,4.14676
29.70000,12.37498,4.15963
29.80000,12.41727,4.17232
29.90000,12.45915,4.18419
30.00000,12.50060,4.18832
30.10000,12.54144,4.19795
30.20000,12.58310,4.20614
30.30000,12.62519,4.21558
30.40000,12.66685,4.22853
30.50000,12.70810,4.23856
30.60000,12.74935,4.24421
30.70000,12.79123,4.25953
30.80000,12.83269,4.26463
30.90000,12.87498,4.27357
31.00000,12.91644,4.28248
31.10000,12.95748,4.28945
31.20000,13.00019,4.30043
31.30000,13.04248,4.30908
31.40000,13.08394,4.32356
31.50000,13.12519,4.32735
31.60000,13.16602,4.33189
31.70000,13.20810,4.34713
31.80000,13.25060,4.35567
31.90000,13.29248,4.36159
32.00000,13.33373,4.37000
32.10000,13.37498,4.37288
32.20000,13.41644,4.38654
32.30000,13.45873,4.39224
32.40000,13.50019,4.40446
32.50000,13.54144,4.40843
32.60000,13.58269,4.41804
32.70000,13.62435,4.43261
32.80000,13.66644,4.44134
32.90000,13.70831,4.45123
33.00000,13.74977,4.45750
33.10000,13.79081,4.46561
33.20000,13.83310,4.47814
33.30000,13.87539,4.48593
33.40000,13.91727,4.49478
33.50000,13.95831,4.50294
33.60000,13.99956,4.51028
33.70000,14.04185,4.52129
33.80000,14.08414,4.53221
33.90000,14.12602,4.54317
34.00000,14.16706,4.55307
34.10000,14.20789,4.55845
34.20000,14.24977,4.56654
34.30000,14.29206,4.57666
34.40000,14.33331,4.58525
34.50000,14.37456,4.59560
34.60000,14.41602,4.60148
34.70000,14.45789,4.61291
34.80000,14.50018,4.62344
34.90000,14.54143,4.62879
35.00000,14.58268,4.63623
35.10000,14.62456,4.64489
35.20000,14.66623,4.65560
35.30000,14.70893,4.66467
35.40000,14.75060,4.67365
35.50000,14.79164,4.68424
35.60000,14.83310,4.69039
35.70000,14.87498,4.70206
35.80000,14.91706,4.71096
35.90000,14.95935,4.71705
36.00000,15.00018,4.72531
36.10000,15.04143,4.72739
36.20000,15.08310,4.73914
36.30000,15.12539,4.74974
36.40000,15.16643,4.75620
36.50000,15.20789,4.76393
36.60000,15.24935,4.76845
36.70000,15.29143,4.77950
36.80000,15.33310,4.78834
36.90000,15.37497,4.79873
37.00000,15.41622,4.80463
37.10000,15.45768,4.81167
37.20000,15.49977,4.82062
37.30000,15.54185,4.83226
37.40000,15.58372,4.83739
37.50000,15.62497,4.84492
37.60000,15.66643,4.85356
37.70000,15.70851,4.86583
37.80000,15.75039,4.86825
37.90000,15.79268,4.88005
38.00000,15.83393,4.88591
38.10000,15.87476,4.89153
38.20000,15.91581,4.90289
38.30000,15.95851,4.91173
38.40000,16.00018,4.92481
38.50000,16.04143,4.93520
38.60000,16.08268,4.93519
38.70000,16.12456,4.94661
38.80000,16.16643,4.95406
38.90000,16.20872,4.96395
39.00000,16.24955,4.97549
39.10000,16.29080,4.97724
39.20000,16.33310,4.98704
39.30000,16.37539,4.99160
39.40000,16.41726,5.00150
39.50000,16.45851,5.00916
39.60000,16.49955,5.01277
39.70000,16.54143,5.02011
39.80000,16.58414,5.02844
39.90000,16.62580,5.03322
40.00000,16.66726,5.03858
40.10000,16.70789,5.04019
40.20000,16.74976,5.05091
40.30000,16.79185,5.06167
40.40000,16.83309,5.06644
40.50000,16.87414,5.07260
40.60000,16.91580,5.08409
40.70000,16.95810,5.08746
40.80000,17.00018,5.09861
40.90000,17.04205,5.10889
41.00000,17.08330,5.11296
41.10000,17.12455,5.11999
41.20000,17.16643,5.12478
41.30000,17.20872,5.13320
41.40000,17.25039,5.14147
41.50000,17.29185,5.15071
41.60000,17.33289,5.15245
41.70000,17.37518,5.16570
41.80000,17.41705,5.17396
41.90000,17.45914,5.17916
42.00000,17.50059,5.18840
42.10000,17.54122,5.19710
42.20000,17.58289,5.20805
42.30000,17.62497,5.21598
42.40000,17.66684,5.22374
42.50000,17.70830,5.23558
42.60000,17.74976,5.24611
42.70000,17.79143,5.25280
42.80000,17.83372,5.26163
42.90000,17.87518,5.27507
43.00000,17.91643,5.27986
43.10000,17.95747,5.28532
43.20000,17.99955,5.30083
43.30000,18.04205,5.30576
43.40000,18.08372,5.31784
43.50000,18.12497,5.32797
43.60000,18.16601,5.33322
43.70000,18.20830,5.34021
43.80000,18.25059,5.35329
43.90000,18.29247,5.36220
44.00000,18.33372,5.36585
44.10000,18.37455,5.37465
44.20000,18.41559,5.38253
44.30000,18.45851,5.39375
44.40000,18.50018,5.40278
44.50000,18.54163,5.40946
44.60000,18.58288,5.41289
44.70000,18.62455,5.42277
44.80000,18.66684,5.43278
44.90000,18.70851,5.43977
45.00000,18.74976,5.44675
45.10000,18.79101,5.45284
45.20000,18.83288,5.46337
45.30000,18.87559,5.47200
45.40000,18.91747,5.47636
45.50000,18.95851,5.48166
45.60000,18.99955,5.48492
45.70000,19.04163,5.49465
45.80000,19.08393,5.49953
45.90000,19.12622,5.51233
46.00000,19.16747,5.51834
46.10000,19.20809,5.52127
46.20000,19.24976,5.52898
46.30000,19.29205,5.53369
46.40000,19.33309,5.54394
46.50000,19.37455,5.54844
46.60000,19.41622,5.55232
46.70000,19.45768,5.55788
46.80000,19.49976,5.56817
46.90000,19.54184,5.57420
47.00000,19.58267,5.57607
47.10000,19.62372,5.58097
47.20000,19.66622,5.58968
47.30000,19.70892,5.59940
47.40000,19.75038,5.60489
47.50000,19.79205,5.61128
47.60000,19.83351,5.61514
47.70000,19.87497,5.62309
47.80000,19.91726,5.62953
47.90000,19.95913,5.63485
48.00000,20.00038,5.64266
48.10000,20.04184,5.65193
48.20000,20.08309,5.65874
48.30000,20.12538,5.66745
48.40000,20.16684,5.67301
48.50000,20.20788,5.67943
48.60000,20.24934,5.68374
48.70000,20.29101,5.69328
48.80000,20.33330,5.70129
48.90000,20.37476,5.70416
